cafe_name,address,source,text,url,crawled_at
5TO7,서울 성동구 서울숲2길 44-13,naver_blog,오늘은 성수동 수플레 케이크 맛집 5to7 비주얼 수플레 케이크 전문 카페 소개해 드리겠습니다!! 1. 위치... 야외 테리스 자리 푸릇푸릇 창밖을 바라볼 수 있는 자리 카공을 위한 조용한 자리 단체모임을 할 수... ,https://blog.naver.com/5s2hee/224295843868,2026-05-28 12:24:00
5TO7,서울 성동구 서울숲2길 44-13,naver_blog,"체험단으로 방문했지만 다음에 근처에 온다면 또 방문할 것 같습니다 ㅎㅎ 서울숲, 성수역 근처 데이트, 모임, 소개팅, 카공 장소로 좋은 5to7 카페 추천해요! #성수카페수플레 #서울숲카페수플레 #성수카페... ",https://blog.naver.com/vinvin012/224268031052,2026-05-28 12:24:00
5TO7,서울 성동구 서울숲2길 44-13,naver_blog,"이전에 강릉에 놀러갔다가 발견한 수플레 팬케이크 맛집 5to7!! 성수에 본점이 있대서 얼른 다시 들렀다... 듯 카공엔 비추, 데이트엔 강추 (동네가 걷기에 너무 좋다) 층고도 높은 느낌이고 휴식하러 오기... ",https://blog.naver.com/tree_mung/224249491767,2026-05-28 12:24:00
5TO7,서울 성동구 서울숲2길 44-13,naver_blog,먹고 ~ 카공도 하고 ~ 성수 5to7 수플레 팬케이크 ㅊㅊ ! 서울숲 방앗간에도 들려주었는데 냐떼는 초딩때 베이비돌 모았다 ㅋㅋ 저 똥머리 캐릭터 좋아했는데 (이유 : 핑크라서) 서울에 고기맛집이 왜이리 많은지... ,https://blog.naver.com/yunarchive/224200571553,2026-05-28 12:24:00
5TO7,서울 성동구 서울숲2길 44-13,naver_blog,5to7 #5to7성수본점 #성수수플레 #수플레맛집 #성수디저트 #성수디저트맛집 #성수핫플 #성수데이트 #서울숲데이트 #서울숲맛집 #성수카페추천 #성수카페투어 #성수감성카페 #서울카페추천 #디저트맛집 #카공카페... ,https://blog.naver.com/ztember/224102571586,2026-05-28 12:24:00
5TO7,서울 성동구 서울숲2길 44-13,naver_blog,가산디지털단지카페 #가산디저트카페 #가산수플레 #가산디지털단지역맛집 #가산디저트맛집 #가산데이트코스 #가산퍼블릭 #5TO7 #구욱희씨퍼블릭가산점 #금천구카페 #가산브런치 #가산카공카페 #가산핫플,https://blog.naver.com/mingu_u99/224088500836,2026-05-28 12:24:00
5TO7,서울 성동구 서울숲2길 44-13,naver_blog,#성수동#진작다이닝성수#5to7성수#자연도소금빵#성수동맛집#성수동카페#대학생자취#자취요리#소고기야채찜#우삼겹숙주알배추찜#대학생일상#대학생카공#대학생시험끝나고#공부#대학생#공강#대학생군것질... ,https://blog.naver.com/kdokwlt/224059349727,2026-05-28 12:24:00
5TO7,서울 성동구 서울숲2길 44-13,naver_blog,(다시 한번 말하지만 제가 작은 게 아ㄴ..) 미테이블 5to7 날씨도 넘 좋았고 맛난 것도 배터지게 먹었고... 알바 가기 전 만나 추워진 날씨에 맞게 설렁탕을 먹은 후 카페에 가 카공을 해줬습니다~! 옆에서 보는데... ,https://blog.naver.com/moondang0305/224057132925,2026-05-28 12:24:00
5TO7,서울 성동구 서울숲2길 44-13,naver_blog,성수카페추천 #성수카페케이크 #뚝섬카페 #뚝섬카공 #뚝섬카페맛집 #성수카페거리 #서울숲성수맛집 #서울숲디저트카페 #서울숲디저트맛집 #서울숲디저트카페추천 #성수디저트카페추천 #5to7성수 #성수5to7,https://blog.naver.com/melodyline-/224046585667,2026-05-28 12:24:00
5TO7,서울 성동구 서울숲2길 44-13,naver_blog,긱사 앞 카페에서 요즘 카공 중임 원래는 크림브륄레가 먹고 싶엇는데 요번주에 다 품절이엇다... 넘 커여웟어요 쥐순이 도장 하나 사줌 구리고 5to7 들럿다가 서울숲에서 수인분당 타고 귀가함 1학기때는... ,https://blog.naver.com/yogurt0121/224032698451,2026-05-28 12:24:00
5TO7,서울 성동구 서울숲2길 44-13,naver_blog,#서울숲카페 #예쁜카페 #성수동카페 #디저트맛집 #수플레맛집 #서울숲5to7 #성수동5to7 #5to7성수본점 빵가루! 자하영 왔읍니더 ㅎ_ㅎ 집에 데스크탑이 고장이 나버렸어여.. 하하.. 지금 노트북으로 사진... ,https://blog.naver.com/kem8732/224272074692,2026-05-28 12:24:00
5TO7,서울 성동구 서울숲2길 44-13,naver_blog,"5to7이라고 나무간판이 있고, 벽돌건물 전체에 자유로운 느낌의 좌석들이 맘에 들었어요. 성수동 5to7은... 콘센트도 곳곳에 있어서 노트북 작업도 괜찮을 것 같구요. 이층에서 다시 일층으로 내려가는 계단인데... ",https://blog.naver.com/do-it_go/224252913486,2026-05-28 12:24:00
5TO7,서울 성동구 서울숲2길 44-13,naver_blog,"5TO7&amp;구욱희씨 퍼블릭 가산점에서의 기록을 남기려 합니다! 본 포스팅은 내 돈 내산 일상 기록으로... 저희는 노트북 작업을 위해 콘센트 있는 2인석 이용했는데, 테이블이 작은 편이라 장시간 작업용으로는... ",https://blog.naver.com/haejeong99/224245142964,2026-05-28 12:24:00
5TO7,서울 성동구 서울숲2길 44-13,naver_blog,위치: 서울 종로구 계동길 19-8 ⑮ 5to7 (오투칠) 성수 특징: 정교하게 만들어진 수플레와 핸드드립... 노트북 카공족 문화: 한국 카페는 무료 와이파이와 콘센트 인심이 후한 편입니다. 디지털 노마드... ,https://blog.naver.com/ryurl72/224245685192,2026-05-28 12:24:00
5TO7,서울 성동구 서울숲2길 44-13,naver_blog,원분수 만난 날 ㅎㅎ 5to7 드디어 가봤는데 수플레 너무 맛있더라... 진짜 폭신폭신함... 이제 삼성노트북 안 써도 됨ㅋㅋ 맥유저들 제발 한글 사셈!! 64500원만 내면 평생씀  아침부터 진짜 기분 ㅈㄴ 째짐 박정현... ,https://blog.naver.com/luvourfirstday/224236261271,2026-05-28 12:24:00
5TO7,서울 성동구 서울숲2길 44-13,naver_blog,"제대로 된 #수플레팬케이크맛집 5to7 성수본점 수플레가 진짜 맛있기도 한데, 카페 분위기까지 되게... 콘센트 있는 자리도 있으니 폰 충전 노트북 충전 가능하구요 1층 테라스석 #서울숲테라스카페... ",https://blog.naver.com/mybabytyrant/224216850053,2026-05-28 12:24:00
5TO7,서울 성동구 서울숲2길 44-13,naver_blog,"읽거나 노트북을 펼쳐 작업하기에도 좋은 공간. 쑥 티라미수, 단호박 파운드 등 차와 함께 곁들이기 좋은 디저트도 있으니 조용히 시간을 보내고 싶은 날 창가 자리에 앉아 느긋하게 티타임을 즐겨보자. 5to7... ",https://blog.naver.com/seongsudonggorilla/224211571016,2026-05-28 12:24:00
5TO7,서울 성동구 서울숲2길 44-13,naver_blog,"성수 / 서울숲 수플레 카페 5to7(오투칠) 글, 그림, 영상 ⓒ 2026 신버들. All Rights Reserved. 서울숲 카페... 혼자 방문해도 어색하지 않은 자리라서 노트북을 펼쳐놓고 작업하는 손님들도 꽤 보였어요. 닷지 좌석도... ",https://blog.naver.com/lul-lu-lal-la/224209017511,2026-05-28 12:24:00
5TO7,서울 성동구 서울숲2길 44-13,naver_blog,또 노트북으로 공부를 하고 계신분들도 계셨어요 액자같은 통창이 있고 여기저기 빈티지 감성이... 딸기수플레 크림딸기라떼 시그니처 5to7 슈페너 딸기라떼는 마치 벗꽃라떼는 먹는 기분이었는데 딸기향이... ,https://blog.naver.com/yessesyo/224203867803,2026-05-28 12:24:00
5TO7,서울 성동구 서울숲2길 44-13,naver_blog,"평일에 놀러나오니 꿀맛이네요♡ 오늘은 무려 7년 동안 성수동 대표 수플레 맛집, 5to7(오투칠)... 노트북 작업을 하거나 독서를 하기에도 적합한 아늑하고 조용한 분위기라 혼자 방문하기에도 참 좋습니다.... ",https://blog.naver.com/suneri1702/224192558654,2026-05-28 12:24:00
7773카페&베이커리,서울 동대문구 한천로18길 15,naver_blog,#중랑역 #카페 #중랑구 #중랑역카페 #중랑구카페 #조용한카페 #카공 #중랑구카공 #중랑역카페 #카페7773... 한번쯤 가보고 싶었던 카페 7773에 방문해보기로! 조용한 분위기에 베이커리도 준비되어있다! 가능하면... ,https://blog.naver.com/udod0114/223309045401,2026-05-28 12:30:17
7773카페&베이커리,서울 동대문구 한천로18길 15,naver_blog,성안동카페 엘스로스터리 베이커리도 준비되어 있어서 배고프던 찰나에 잘됐다 싶어 같이 주문했어요... 엘스로스터리에서 카공(카페공부)하시는 분들도 꽤 많아보였답니다!! 분위기도 나쁘지 않았던 울산... ,https://blog.naver.com/parksy524/223169602384,2026-05-28 12:30:17
7773카페&베이커리,서울 동대문구 한천로18길 15,naver_blog,"070-7773-9907 { 메뉴 } 아메리카노 2,800원부터 커피, 티, 논커피라떼, 에이드, 스무디 등 마실 것은 최대 5,000원대까지로 저렴하고 #베이커리카페 라 꽈배기, 도너츠, 미니케이크 등 다양한 빵들도 최소 2... ",https://blog.naver.com/leanna-/222983793473,2026-05-28 12:30:17
7773카페&베이커리,서울 동대문구 한천로18길 15,naver_blog,예쁜 베이커리 · 갤러리 카페 ★클립 영상 미리보기★ 위치 및 영업시간 - 주소 : 대구 동구 파계로 583 (중대동 522-1) - 영업시간 : 매일 10:00 ~ 22:00 - 전화번호 : 053-986-7773 - 주차 : 전용 주차 공간 O 매장 소개... ,https://blog.naver.com/pig_map/224141690711,2026-05-28 12:30:17
7773카페&베이커리,서울 동대문구 한천로18길 15,naver_blog,특히 베이커리 종류가 다양해서 하나만 고르기 쉽지 않았어요! 저는 작년에 핫했던!! 두바이 초콜릿이... 상갈역 조용한 카페 노트북 작업하기 좋은 인더그레이 두바이 휘낭시에 뿐 아니라 다양한 디저트가... ,https://blog.naver.com/guljakka/223752794929,2026-05-28 12:30:17
7773카페&베이커리,서울 동대문구 한천로18길 15,naver_blog,베이커리카페 * 영업시간 * 오전10시 ~ 오후10시 * 주소 * 대구 동구 파계로 583 * 연락처 * 053) 986-7773... 1층은 바깥의 초록뷰를 보기 좋은 공간이고 2층은 복층형태로 되어있는데 노트북으로 일하는 분들이 좀... ,https://blog.naver.com/aswojoj/223466326229,2026-05-28 12:30:17
7773카페&베이커리,서울 동대문구 한천로18길 15,naver_blog,(오른쪽 사진) 도이앤빵쇼핑 광주 동구 증심사길 16 062-228-7773 도이앤빵쇼핑 외부 무등현대미술관 맞은편에 위치한 도이앤빵쇼핑. 스타벅스 무등산점 이었던 건물에 새로 오픈한 베이커리 카페이다.... ,https://blog.naver.com/mmoongo/223398049912,2026-05-28 12:30:17
7773카페&베이커리,서울 동대문구 한천로18길 15,naver_blog,"알람 맞춰놓고, 폰에는 무신사 노트북에는 오픈와이와이 공홈 띄워두고 염병을 다 떨어댔음. 270... 평소보다 조금 일찍 간 이유 = 베이글을 조지기 위함쓰 ^.^ #7773카페앤베이커리 여기 베이글 맛있츰. 담엔 다른... ",https://blog.naver.com/rkdghks0333/223394079842,2026-05-28 12:30:17
7773카페&베이커리,서울 동대문구 한천로18길 15,naver_blog,카페 &lt;7773 카페 앤 베이커리&gt; 라는 곳입니다. 머리를 이 근처에서 하고 있어서 겨우 일정을 맞춰 왔다가... 한 시간 정도만 노트북을 해볼까 하고 콘센트 자리에 앉기 완료. 카페가 참 분위기 있죠? 과하지 않던... ,https://blog.naver.com/forsea5999/223360553410,2026-05-28 12:30:17
7773카페&베이커리,서울 동대문구 한천로18길 15,naver_blog,7773 카페 앤 베이커리 다녀온 기록. 일단 버스정류장 근처에 있어서 접근성 매우 좋은 편. 자세히 다룬... 카페7773에서의 행복했던 삼남매 회동 요로코롬 마무리^^ 책이랑 노트북 다 가져가놓고 수다 몇시간... ,https://blog.naver.com/anchor822023/223157850969,2026-05-28 12:30:17
